ID,Name,City,State,Rating (YP),Count (YP),Rating (TA),Count (TA),Amenity_Family,Amenity_Alcohol,Amenity_Outdoor,Amenity_Wifi,Amenity_Group,Amenity_Reservation,Amenity_Wheelchair,Years,Address,Website
2409899,Sonic Drive-In,Hueytown,AL,four,2,4.0,4,YES,NO,NO,NO,NO,NO,NO,71,3040 Allison Bonnett Memorial Dr,https://locations.sonicdrivein.com/al/hueytown/3040-allison-bonnett-mem-dr.html
456885019,Moe's Southwest Grill,Vestavia Hills,AL,three,1,3.5,25,NO,YES,NO,NO,NO,NO,NO,22,3670 Lorna Rd,https://locations.moes.com/al/hoover/3670-lorna-rd?utm_source=extnet&utm_medium=organic&utm_campaign=locations_partner
13137298,Church's Chicken Of Birmingham,Bessemer,AL,one,1,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,40,1803 Carolina Ave,http://www.churchs.com
2902627,Milo's Hamburgers,Gardendale,AL,N/A,N/A,4.0,42,NO,NO,NO,NO,NO,NO,NO,78,604 Fieldstown Rd,http://www.miloshamburgers.com
469793835,Sbarro,Leeds,AL,N/A,N/A,2.5,8,NO,NO,NO,NO,NO,NO,NO,57,6200 Grand River Blvd E Ste 362,https://sbarro.com
1962883,Gus's Hot Dogs,Bessemer,AL,five,1,5.0,21,NO,NO,NO,NO,NO,NO,YES,30,224 Brooklane Dr,https://www.facebook.com/gushotdogshueytown
6245724,Domino's Pizza,Homewood,AL,four half,3,2.5,9,NO,NO,NO,NO,YES,NO,NO,21,430 Green Springs Hwy Ste 14,https://www.dominos.com/en/?utm_source=google&utm_medium=loclist&utm_campaign=localmaps
461551072,Taco Bell,Irondale,AL,N/A,N/A,5.0,1,NO,NO,NO,NO,NO,NO,NO,N/A,1541 Montclair Rd,https://locations.tacobell.com/al/birmingham/1541-montclair-road.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=029168&utm_content=website&y_source=1_MzkxNjc3MS01NTMtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D
526256946,Firehouse Subs,Homewood,AL,N/A,N/A,4.0,10,NO,NO,YES,NO,NO,NO,NO,17,808 Green Springs Hwy,http://www.firehousesubs.com/locations/al/homewood
4421881,McDonald's,Homewood,AL,N/A,N/A,2.5,10,YES,NO,YES,NO,YES,NO,NO,69,818 Green Springs Hwy,https://www.mcdonalds.com/us/en-us/location/al/homewood/818-green-springs-rd/25372.html?cid=RF:YXT:RoN::Clicks
467547476,Subway,Irondale,AL,N/A,N/A,2.5,3,NO,NO,NO,NO,NO,NO,NO,59,4500 Montevallo Rd Ste A107,https://restaurants.subway.com/united-states/al/birmingham/4500-montevallo-rd?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=4873&utm_campaign=evergreen-2020&y_source=1_MTQ5MDkzMjItNTUzLWxvY2F0aW9uLndlYnNpdGU%3D
7375031,Domino's Pizza,Irondale,AL,four,1,1.5,5,NO,NO,NO,NO,YES,NO,NO,64,1506 Montclair Rd,https://www.dominos.com/en/?utm_source=google&utm_medium=loclist&utm_campaign=localmaps
8961838,Arby's,Homewood,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,YES,NO,NO,60,1915 28th Ave S,http://locations.arbys.com/us/al/homewood/1915-28th-ave-s.html
546071,Subway,Homewood,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,1919 28th Ave S Ste 106,https://restaurants.subway.com/united-states/al/homewood/1919-28th-ave-s?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=5635&utm_campaign=evergreen-2020&y_source=1_MTQ5MTQ5MzAtNTUzLWxvY2F0aW9uLndlYnNpdGU%3D
467539833,Bojangles',Irondale,AL,N/A,N/A,4.0,8,NO,NO,NO,NO,NO,NO,NO,14,1545 Montclair Rd,http://locations.bojangles.com/al/birmingham/1545-montclair-road.html
467705069,Krystal,Hoover,AL,one,1,4.0,6,YES,NO,NO,NO,NO,NO,NO,92,1576 Montgomery Hwy,https://locations.krystal.com/al/hoover/1576-montgomery-hwy?y_source=1_MjkzNjQ4MC01NTMtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D
21535304,Taco Bell,Tarrant,AL,N/A,N/A,3.0,1,NO,NO,NO,YES,NO,NO,NO,62,1801 Pinson Valley Pkwy,https://locations.tacobell.com/al/tarrant/1801-pinson-valley-pkwy.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=029114&utm_content=website&y_source=1_MzkxNjgxNi01NTMtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D
496360046,Taco Bell,Fultondale,AL,N/A,N/A,1.0,2,NO,NO,NO,NO,NO,NO,YES,9,1611 Morris Ave,https://locations.tacobell.com/al/fultondale/1611-morris-avenue.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=030296&utm_content=website&y_source=1_MzkxNjc4Ni01NTMtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D
530057794,Chick-fil-A,Vestavia Hills,AL,N/A,N/A,3.5,17,NO,NO,NO,NO,NO,NO,NO,N/A,513 Montgomery Hwy,http://www.chick-fil-a.com
571571446,Taco Bell,Homewood,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,159 State Farm Pkwy,https://locations.tacobell.com/al/homewood/159-state-farm-parkway.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=037526&utm_content=website&y_source=1_Njc0MzI2NzgtNTUzLWxvY2F0aW9uLndlYnNpdGU%3D
572734150,McAlister's Deli,Homewood,AL,N/A,N/A,N/A,N/A,NO,YES,NO,NO,NO,NO,NO,N/A,169 State Farm Pkwy Ste 105,https://locations.mcalistersdeli.com/al/homewood/169-state-farm-pkwy?utm_source=extnet&utm_medium=organic&utm_campaign=locations_partner
505430302,Jimmy John's,Vestavia,AL,N/A,N/A,N/A,N/A,NO,NO,YES,NO,NO,NO,NO,41,1919 Kentucky Ave,https://www.jimmyjohns.com
4230132,Wendy's,Homewood,AL,N/A,N/A,3.5,11,YES,NO,NO,NO,YES,NO,NO,55,213 State Farm Pkwy,https://locations.wendys.com/united-states/al/homewood/213-state-farm-pkwy
513270700,Jersey Mike's Subs,Mountain Brk,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,68,3150 Overton Rd,https://www.jerseymikes.com/12009
524677150,Jersey Mike's Subs,Vestavia Hills,AL,N/A,N/A,4.0,1,NO,NO,YES,NO,NO,NO,NO,5,1031 Montgomery Hwy,https://www.jerseymikes.com/12011
566695690,Chick-fil-A,Vestavia,AL,N/A,N/A,5.0,1,NO,NO,NO,NO,NO,NO,NO,N/A,3949 Crosshaven Dr,https://www.chick-fil-a.com/locations/al/cahaba-heights?utm_source=yext&utm_medium=link
562545034,Milo's Hamburgers,Vestavia,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,4,3965 Crosshaven Dr,http://miloshamburgers.com
467221632,Dairy Queen Grill & Chill,Vestavia,AL,N/A,N/A,3.5,7,NO,NO,NO,NO,NO,NO,NO,5,3134 Cahaba Heights Rd,http://www.fourteenfoods.com?y_source=1_odk5nzmymi01ntmtbg9jyxrpb24ud2vic2l0zq%3d%3d
571183391,Dairy Queen,Vestavia,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,3134 Cahaba Heights Rd,http://www.fourteenfoods.com?y_source=1_odk5nzmymi00njitbg9jyxrpb24ud2vic2l0zq==
482413507,Bojangles,Fultondale,AL,N/A,N/A,4.0,3,NO,NO,NO,NO,NO,NO,NO,11,1600 Morris Ave,https://locations.bojangles.com/al/fultondale/1600-morris-avenue.html
1227986,Domino's Pizza,Vestavia Hills,AL,N/A,N/A,3.5,3,NO,NO,NO,NO,NO,NO,NO,56,2304 Columbiana Rd,https://www.dominos.com/en/?utm_source=google&utm_medium=loclist&utm_campaign=localmaps
480800916,Domino's Pizza,Forestdale,AL,N/A,N/A,5.0,2,NO,NO,NO,NO,NO,NO,NO,23,1535 Forestdale Blvd,https://www.dominos.com/en/?utm_source=google&utm_medium=loclist&utm_campaign=localmaps
549813412,Domino's Pizza,Vestavia,AL,N/A,N/A,2.0,2,NO,NO,NO,NO,NO,NO,NO,N/A,8000 Liberty Pkwy Ste 108,https://www.dominos.com/en/?utm_source=google&utm_medium=loclist&utm_campaign=localmaps
571595117,Pizza Hut,Fultondale,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,1715 Decatur Hwy,https://locations.pizzahut.com/al/fultondale/1715-decatur-hwy?utm_medium=organic&utm_source=local&utm_campaign=yextpowerlistings&utm_content=website&utm_term=315501
546203073,Shake Shack Birmingham,Vestavia,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,200 Summit Blvd Ste 100,https://shakeshack.olo.com/menu/shake-shack-birmingham
8328236,Subway,Vestavia,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,59,3382 Morgan Dr,https://restaurants.subway.com/united-states/al/birmingham/3382-morgan-dr?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=3756&utm_campaign=evergreen-2020&y_source=1_MTQ4OTU0NzUtNTUzLWxvY2F0aW9uLndlYnNpdGU%3D
3426975,Arby's,Vestavia Hills,AL,N/A,N/A,4.5,2,NO,NO,NO,NO,NO,NO,NO,60,1482 Montgomery Hwy,http://locations.arbys.com/us/al/birmingham/1482-montgomery-hwy.html
467219553,Wendy's,Midfield,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,55,104 Bessemer Super Hwy,https://locations.wendys.com/united-states/al/midfield/104-bessemer-super-highway
481457151,Milo's Hamburgers,Fairfield,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,6600 Ej Oliver Blvd,http://www.miloshamburgers.com
503245820,Bojangles,Vestavia,AL,N/A,N/A,3.5,8,NO,NO,NO,YES,NO,NO,NO,47,485 Southland Dr,https://locations.bojangles.com/al/hoover/485-southland-drive.html
529642702,Subway,Vestavia,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,4851 Cahaba River Rd,https://restaurants.subway.com/united-states/al/birmingham/4851-cahaba-river-rd?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=66927&utm_campaign=evergreen-2020&y_source=1_MTQ5MDY3MTYtNTUzLWxvY2F0aW9uLndlYnNpdGU%3D
562584951,Wingstop Restaurant,Hoover,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,1539 Montgomery Hwy,https://www.wingstop.com/location/wingstop-1778-hoover-al-35216/menu
562605083,Wingstop,Hoover,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,1539 Montgomery Hwy,https://www.wingstop.com/location/wingstop-1778-hoover-al-35216/menu?y_source=1_NTUyMDcwMjEtNTUzLWxvY2F0aW9uLndlYnNpdGU%3D
566736591,Taco Bell,Hoover,AL,N/A,N/A,3.0,2,NO,NO,NO,NO,NO,NO,NO,N/A,1553 Montgomery Hwy,https://locations.tacobell.com/al/hoover/1553-montgomery-highway.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=039116&utm_content=website&y_source=1_MjkzNzcxODItNTUzLWxvY2F0aW9uLndlYnNpdGU%3D
566510524,Taco Bell,Irondale,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,4623 Grantswood Rd,https://locations.tacobell.com/al/irondale/4623-grantswood-road.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=037486&utm_content=website&y_source=1_MjkyMjEzMjEtNTUzLWxvY2F0aW9uLndlYnNpdGU%3D
467624345,McDonald's,Vestavia,AL,N/A,N/A,N/A,N/A,YES,NO,YES,YES,YES,NO,NO,9,2427 Acton Rd,https://www.mcdonalds.com/us/en-us/location/al/vestavia-hills/2427-acton-rd/12085.html?cid=RF:YXT:RoN::Clicks
6328870,Chick-fil-A,Hoover,AL,N/A,N/A,4.5,20,NO,NO,YES,YES,YES,NO,NO,78,1609 Montgomery Hwy,https://www.chick-fil-a.com/locations/al/hoover-commons?utm_source=yext&utm_medium=link
573394945,Moe's Southwest Grill,Mountain Brook,AL,N/A,N/A,N/A,N/A,NO,YES,NO,NO,NO,NO,NO,N/A,2737 Old Florida Short Rte,https://www.moes.com/find-a-moes/alabama/mountain_brook/110
567929677,Chipotle Mexican Grill,Homewood,AL,N/A,N/A,N/A,N/A,NO,YES,NO,NO,NO,NO,NO,N/A,273 Lakeshore Pkwy,https://locations.chipotle.com/al/homewood/273-lakeshore-pkwy?utm_source=extendednetwork&utm_medium=yext&utm_campaign=yext_listings
529252953,Chipotle Mexican Grill,Vestavia Hills,AL,N/A,N/A,N/A,N/A,NO,YES,YES,NO,NO,NO,NO,N/A,1031 Montgomery Hwy,https://locations.chipotle.com/al/vestavia-hills/1031-montgomery-hwy?utm_source=extendednetwork&utm_medium=yext&utm_campaign=yext_listings
507742055,Jersey Mike's Subs,Vestavia,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,3147 Belwood Dr,http://www.jerseymikes.com
544587306,Marty's Burger Bar,Irondale,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,5415 Beacon Dr,N/A
466208075,Which Wich,Vestavia,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,310 Summit Blvd,http://www.whichwich.com
4786988,Hardee's,Vestavia,AL,N/A,N/A,N/A,N/A,YES,NO,NO,NO,NO,NO,NO,64,1449 Montgomery Hwy,http://www.hardees.com
455853784,Subway,Fairfield,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,7201 Aaron Aronov Dr,N/A
1338129,Krystal,Vestavia,AL,N/A,N/A,N/A,N/A,YES,NO,YES,YES,NO,NO,NO,92,2419 Acton Rd,http://krystal.com
451204473,Flip Burger Boutique,Vestavia,AL,four,2,N/A,N/A,NO,YES,YES,NO,YES,NO,YES,15,220 Summit Blvd,http://www.flipburgerboutique.com
14611933,Subway,Vestavia,AL,five,1,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,24,678 Montgomery Hwy,http://order.subway.com/Stores/Redirect.aspx?s=11377&sa=0&f=r&utm_source=google&utm_medium=local&utm_term=0&utm_content=11377&utm_campaign=fwh-local-remote-order&cid=0:0:0:0:0:0&segment_code=0
478384530,Philly Connection,Vestavia,AL,one,1,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,1360 Montgomery Hwy Ste 106,http://www.phillyconnection.com
467742429,Kfc,Irondale,AL,N/A,N/A,1.0,2,YES,NO,NO,NO,NO,NO,NO,35,7909 Crestwood Blvd,https://locations.kfc.com/al/birmingham/7909-crestwood-boulevard
1893316,Subway,Irondale,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,24,1600 Montclair Rd,https://restaurants.subway.com/united-states/al/birmingham/1600-montclair-rd?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=43050&utm_campaign=evergreen-2020&y_source=1_MTQ5MDA3NjMtNTUzLWxvY2F0aW9uLndlYnNpdGU%3D
467454463,Arby's,Irondale,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,60,7755 Crestwood Blvd,http://www.arbys.com
6522013,McDonald's,Vestavia Hills,AL,N/A,N/A,2.5,3,YES,NO,YES,NO,YES,NO,NO,N/A,707 Montgomery Hwy,https://www.mcdonalds.com/us/en-us/location/al/vestavia-hills/707-montgomery-hwy/2017.html?cid=RF:YXT:RoN::Clicks
467236922,Subway,Vestavia,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,36,3155 Green Valley Rd,https://restaurants.subway.com/united-states/al/birmingham/3155-green-valley-rd?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=3755&utm_campaign=evergreen-2020&y_source=1_MTQ4OTQ2NjUtNTUzLWxvY2F0aW9uLndlYnNpdGU%3D
468072974,Church's Texas Chicken,Midfield,AL,N/A,N/A,N/A,N/A,YES,NO,NO,NO,NO,NO,NO,72,5410 Bessemer Super Hwy,https://locations.churchs.com/al/midfield/5410-bessemer-super-highway
4632656,Firehouse Subs,Vestavia,AL,N/A,N/A,N/A,N/A,NO,NO,YES,NO,NO,NO,NO,27,623 Montgomery Hwy Unit 130,http://www.firehousesubs.com
474393709,Subway,Irondale,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,59,1628 Crestwood Blvd,http://order.subway.com/Stores/Redirect.aspx?s=11129&sa=0&f=r&utm_source=google&utm_medium=local&utm_term=0&utm_content=11129&utm_campaign=fwh-local-remote-order&cid=0:0:0:0:0:0&segment_code=0
10084107,Slatexp Inc,Vestavia,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,N/A,4268 Cahaba Heights Ct,http://www.slatexp.com
4563078,Subway,Vestavia Hills,AL,N/A,N/A,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,59,1594 Montgomery Hwy Ste B,http://order.subway.com/Stores/Redirect.aspx?s=7964&sa=0&f=r&utm_source=google&utm_medium=local&utm_term=0&utm_content=7964&utm_campaign=fwh-local-remote-order&cid=0:0:0:0:0:0&segment_code=0
474921060,Chick-fil-A,Irondale,AL,five,1,5.0,13,NO,NO,YES,YES,YES,NO,NO,78,1648 Montclair Rd,https://www.chick-fil-a.com/locations/al/eastwood-village?utm_source=yext&utm_medium=link
5355279,Burger King,Irondale,AL,one,1,N/A,N/A,NO,NO,NO,NO,NO,NO,NO,70,7757 Crestwood Blvd,https://burgerking.com/store-locator/store/restaurant_16437
12556341,Kfc,Forestdale,AL,N/A,N/A,5.0,1,YES,NO,NO,NO,NO,NO,NO,33,1229 Forestdale Blvd,https://locations.kfc.com/al/forestdale/1229-forestdale-boulevard
473471114,McDonald's,Irondale,AL,N/A,N/A,1.5,5,YES,NO,YES,NO,YES,NO,NO,69,1569 Montclair Rd,https://www.mcdonalds.com/us/en-us/location/al/birmingham/1569-montclair-rd/1756.html?cid=RF:YXT:RoN::Clicks
18707671,Moe's Southwest Grill,Vestavia Hills,AL,N/A,N/A,3.0,7,NO,YES,YES,YES,NO,NO,NO,16,716 Montgomery Hwy,https://locations.moes.com/al/vestavia-hills/716-montgomery-hwy?utm_source=extnet&utm_medium=organic&utm_campaign=locations_partner
473883363,McDonald's,Homewood,AL,N/A,N/A,3.0,9,NO,NO,NO,YES,YES,NO,NO,19,124 State Farm Pkwy,https://www.mcdonalds.com/us/en-us/location/al/homewood/124-state-farm-pky/19231.html?cid=RF:YXT:RoN::Clicks
464654300,Firehouse Subs,Fultondale,AL,N/A,N/A,3.5,10,NO,NO,NO,NO,NO,NO,NO,5,3477 Lowery Pkwy,http://www.firehousesubs.com/locations/al/fultondale
460129356,Five Guys,Fultondale,AL,N/A,N/A,4.5,28,NO,NO,YES,NO,NO,NO,NO,14,3489 Lowery Pkwy Unit 1120,https://restaurants.fiveguys.com/3489-lowery-parkway
